timestamp,open,high,low,close,volume
2020-03-23 13:15:00,214.89,216.48,214.89,215.91,69892
2020-03-23 13:16:00,215.92,216.11,214.06,214.22,41000
2020-03-23 13:17:00,214.275,214.6899,213.89,214.29,20880
2020-03-23 13:18:00,214.41,214.7999,213.6205,214.02,33667
2020-03-23 13:19:00,213.95,214.46,213.43,214.17,19988
2020-03-23 13:20:00,214.117,215.18,213.99,214.7981,22129
2020-03-23 13:21:00,214.98,214.98,214.42,214.64,22586
2020-03-23 13:22:00,214.38,214.87,214.0201,214.77,18344
2020-03-23 13:23:00,214.7245,215.45,213.88,213.88,33926
2020-03-23 13:24:00,214.0547,214.28,212.49,212.675,36775
2020-03-23 13:25:00,212.84,213.49,212.78,213.4,19975
2020-03-23 13:26:00,213.54,213.54,212.44,212.46,17436
2020-03-23 13:27:00,212.54,213.58,212.54,213.047,17262
2020-03-23 13:28:00,213.45,213.84,213.25,213.35,14346
2020-03-23 13:29:00,213.28,213.848,213.21,213.55,9514
2020-03-23 13:30:00,213.76,213.76,212.04,212.15,20416
2020-03-23 13:31:00,212.215,212.67,211.95,212.505,62831
2020-03-23 13:32:00,212.5,212.79,211.75,211.75,13227
2020-03-23 13:33:00,211.685,212.52,211.685,212.27,19401
2020-03-23 13:34:00,212.41,212.62,211.78,211.95,17053
2020-03-23 13:35:00,212.0,213.2437,211.99,213.2437,24354
2020-03-23 13:36:00,213.1,213.78,212.57,213.59,15769
2020-03-23 13:37:00,213.75,213.926,213.0901,213.36,17994
2020-03-23 13:38:00,213.36,213.565,212.02,212.38,17618
2020-03-23 13:39:00,212.4001,212.4001,211.4874,211.89,24961
2020-03-23 13:40:00,211.8536,212.21,211.38,211.8601,24424
2020-03-23 13:41:00,211.75,212.85,211.66,212.53,16756
2020-03-23 13:42:00,212.5201,212.7289,212.18,212.7289,15438
2020-03-23 13:43:00,212.5634,213.37,211.9,212.07,21750
2020-03-23 13:44:00,212.22,212.23,210.11,210.11,34010
2020-03-23 13:45:00,210.06,210.97,210.0,210.3846,34271
2020-03-23 13:46:00,210.68,211.74,210.5201,211.66,22980
2020-03-23 13:47:00,211.62,211.9799,211.27,211.58,19959
2020-03-23 13:48:00,211.51,212.53,211.34,212.43,27015
2020-03-23 13:49:00,212.315,213.58,212.17,213.52,34415
2020-03-23 13:50:00,213.54,214.69,213.42,214.04,43463
2020-03-23 13:51:00,213.9729,214.2899,213.0382,213.215,13649
2020-03-23 13:52:00,213.19,213.29,212.37,213.28,24479
2020-03-23 13:53:00,213.29,213.72,212.75,213.03,14733
2020-03-23 13:54:00,212.97,213.08,211.74,211.74,19210
2020-03-23 13:55:00,211.73,212.66,211.5,212.065,23512
2020-03-23 13:56:00,211.89,211.97,210.88,210.9247,45729
2020-03-23 13:57:00,210.95,211.07,209.0,209.75,44941
2020-03-23 13:58:00,209.9448,210.66,209.0401,209.855,35792
2020-03-23 13:59:00,209.6,210.96,209.6,210.39,12767
2020-03-23 14:00:00,210.85,210.97,210.14,210.33,16873
2020-03-23 14:01:00,210.47,210.47,209.01,209.5273,22515
2020-03-23 14:02:00,209.69,210.5,208.52,208.62,22632
2020-03-23 14:03:00,208.99,209.25,207.81,208.28,27591
2020-03-23 14:04:00,208.2049,208.4999,207.29,207.6129,17668
2020-03-23 14:05:00,207.55,208.8899,207.55,208.43,28839
2020-03-23 14:06:00,208.42,209.44,208.1,209.12,17841
2020-03-23 14:07:00,209.2399,210.29,208.89,209.97,20856
2020-03-23 14:08:00,210.0634,210.3699,209.24,209.62,38101
2020-03-23 14:09:00,209.2501,209.81,209.0,209.24,17119
2020-03-23 14:10:00,209.26,209.26,207.63,208.1,16884
2020-03-23 14:11:00,208.03,208.51,207.73,207.86,15905
2020-03-23 14:12:00,208.29,209.4,208.0982,208.46,11621
2020-03-23 14:13:00,208.54,209.4999,208.1628,208.5356,16471
2020-03-23 14:14:00,208.54,208.8399,208.27,208.6292,8890
2020-03-23 14:15:00,208.83,209.295,208.58,208.77,10692
2020-03-23 14:16:00,208.69,209.33,208.69,209.2135,13034
2020-03-23 14:17:00,209.5,210.28,209.34,209.6174,19890
2020-03-23 14:18:00,209.66,209.9499,209.4,209.6731,10281
2020-03-23 14:19:00,209.495,209.947,209.28,209.28,13113
2020-03-23 14:20:00,209.2401,209.89,208.85,208.85,10602
2020-03-23 14:21:00,208.9202,209.295,207.91,208.0163,35070
2020-03-23 14:22:00,207.98,208.29,207.2,207.2592,21239
2020-03-23 14:23:00,207.4739,208.19,207.38,208.0,19679
2020-03-23 14:24:00,208.0367,209.0,207.9,208.802,13780
2020-03-23 14:25:00,208.8705,209.42,208.66,209.005,13311
2020-03-23 14:26:00,208.9779,209.27,208.41,208.8354,12013
2020-03-23 14:27:00,208.72,208.72,208.2,208.43,12163
2020-03-23 14:28:00,208.25,210.25,208.24,209.905,21851
2020-03-23 14:29:00,209.84,211.72,209.62,211.26,29512
2020-03-23 14:30:00,211.58,211.58,210.83,211.2499,17780
2020-03-23 14:31:00,211.25,211.28,210.365,210.44,21444
2020-03-23 14:32:00,210.395,210.81,209.7103,209.835,15157
2020-03-23 14:33:00,209.83,210.23,209.28,209.8248,12899
2020-03-23 14:34:00,209.91,210.15,208.99,209.27,12288
2020-03-23 14:35:00,209.44,209.73,209.14,209.22,11489
2020-03-23 14:36:00,209.49,209.859,208.85,208.85,13446
2020-03-23 14:37:00,208.66,209.37,208.63,208.6301,14145
2020-03-23 14:38:00,208.7685,210.09,208.5,210.09,16393
2020-03-23 14:39:00,210.11,211.19,209.41,210.0,18694
2020-03-23 14:40:00,209.8599,210.5899,209.47,209.6809,10958
2020-03-23 14:41:00,209.58,211.1,209.58,210.8434,26899
2020-03-23 14:42:00,210.79,210.8,210.06,210.4143,8822
2020-03-23 14:43:00,210.18,211.1399,210.18,210.8386,11928
2020-03-23 14:44:00,210.777,211.75,210.5,211.5436,12542
2020-03-23 14:45:00,211.555,211.8199,210.601,211.07,17438
2020-03-23 14:46:00,210.8452,211.2384,210.35,210.36,20889
2020-03-23 14:47:00,210.3,210.5,209.67,209.83,18309
2020-03-23 14:48:00,209.7,210.6202,209.5,210.36,16808
2020-03-23 14:49:00,210.255,211.1755,210.255,211.1755,15226
2020-03-23 14:50:00,211.2699,213.06,211.16,212.5268,37706
2020-03-23 14:51:00,212.6205,212.96,211.69,212.1099,27516
2020-03-23 14:52:00,211.945,212.26,211.0201,211.49,16155
2020-03-23 14:53:00,211.64,211.7168,210.81,211.34,14046
2020-03-23 14:54:00,211.27,211.525,210.72,211.2037,14904
2020-03-23 14:55:00,211.36,211.7699,210.95,211.43,23762
2020-03-23 14:56:00,211.3,212.1,210.9,212.0008,20375
2020-03-23 14:57:00,212.036,212.46,211.9,212.1547,28703
2020-03-23 14:58:00,212.23,212.29,211.27,211.31,23499
2020-03-23 14:59:00,211.27,211.76,211.12,211.6123,13693
2020-03-23 15:00:00,211.56,212.07,211.36,211.46,13204
2020-03-23 15:01:00,211.31,211.88,210.95,211.08,20508
2020-03-23 15:02:00,211.08,211.36,210.11,210.5237,30751
2020-03-23 15:03:00,210.65,211.39,210.4301,210.985,15813
2020-03-23 15:04:00,211.0,211.75,210.55,211.544,19457
2020-03-23 15:05:00,211.72,212.3,211.2002,212.1,24654
2020-03-23 15:06:00,212.06,212.06,211.13,211.63,14888
2020-03-23 15:07:00,211.605,211.9,211.13,211.34,12754
2020-03-23 15:08:00,211.28,212.0,211.0585,211.07,19237
2020-03-23 15:09:00,211.01,211.35,210.38,210.75,18420
2020-03-23 15:10:00,210.65,210.84,210.1,210.22,20969
2020-03-23 15:11:00,210.37,210.54,209.75,210.31,22022
2020-03-23 15:12:00,210.32,210.42,209.715,210.12,17242
2020-03-23 15:13:00,210.165,210.17,209.5,209.98,21272
2020-03-23 15:14:00,210.1,210.1198,209.5,209.56,16620
2020-03-23 15:15:00,209.69,210.315,209.64,210.315,18070
2020-03-23 15:16:00,210.23,210.66,210.01,210.5332,16617
2020-03-23 15:17:00,210.515,210.61,209.75,210.1599,15407
2020-03-23 15:18:00,209.95,210.0499,209.54,209.73,14371
2020-03-23 15:19:00,209.7285,210.29,209.42,209.9,21617
2020-03-23 15:20:00,209.9216,210.34,209.8,210.07,17536
2020-03-23 15:21:00,210.05,210.28,209.16,210.14,42435
2020-03-23 15:22:00,210.075,210.2,209.7112,210.1133,17243
2020-03-23 15:23:00,209.99,209.99,209.29,209.29,17275
2020-03-23 15:24:00,209.1501,209.5964,208.81,208.822,23165
2020-03-23 15:25:00,208.9,208.9,207.88,208.44,43350
2020-03-23 15:26:00,208.34,209.06,208.24,209.0,22202
2020-03-23 15:27:00,208.78,209.64,208.69,209.3481,33161
2020-03-23 15:28:00,209.19,209.72,208.9221,209.72,20652
2020-03-23 15:29:00,209.6601,210.0,209.26,209.6,27811
2020-03-23 15:30:00,209.725,209.7645,208.6711,208.7319,16202
2020-03-23 15:31:00,208.84,209.41,208.49,208.51,21454
2020-03-23 15:32:00,208.49,208.59,207.915,208.4311,24956
2020-03-23 15:33:00,208.37,208.47,208.1,208.37,16610
2020-03-23 15:34:00,208.24,208.3191,207.09,207.7899,47007
2020-03-23 15:35:00,207.75,208.035,207.445,208.0,20630
2020-03-23 15:36:00,207.75,207.8099,207.16,207.31,15825
2020-03-23 15:37:00,207.36,208.98,207.07,208.6988,41600
2020-03-23 15:38:00,208.65,209.69,208.1766,209.265,31683
2020-03-23 15:39:00,209.38,209.86,208.79,209.61,26287
2020-03-23 15:40:00,209.71,209.77,208.9,208.93,19137
2020-03-23 15:41:00,209.06,209.47,208.63,208.71,23958
2020-03-23 15:42:00,208.73,209.7,208.54,209.3028,41814
2020-03-23 15:43:00,209.455,210.02,209.26,209.5019,21170
2020-03-23 15:44:00,209.6,209.74,209.12,209.3,20172
2020-03-23 15:45:00,209.35,210.82,209.35,209.76,45398
2020-03-23 15:46:00,209.655,210.85,209.655,210.33,29871
2020-03-23 15:47:00,210.4275,210.52,209.8301,210.4,34813
2020-03-23 15:48:00,210.2634,210.6,209.9435,210.1248,33193
2020-03-23 15:49:00,210.15,210.349,208.82,210.2478,56093
2020-03-23 15:50:00,210.08,210.642,209.1,209.1178,45366
2020-03-23 15:51:00,209.0167,211.7,208.73,211.17,77040
2020-03-23 15:52:00,211.4026,212.0,211.02,211.9,71571
2020-03-23 15:53:00,211.99,212.8299,211.72,212.8299,58396
2020-03-23 15:54:00,212.7,213.3988,211.835,212.7,69485
2020-03-23 15:55:00,212.76,213.87,212.34,213.56,55461
2020-03-23 15:56:00,213.6199,213.85,212.5002,213.61,56290
2020-03-23 15:57:00,213.505,213.68,212.28,212.87,50492
2020-03-23 15:58:00,213.09,213.39,212.11,212.9699,79296
2020-03-23 15:59:00,212.79,213.5,212.73,213.37,131840
2020-03-23 16:00:00,213.18,213.89,212.11,212.11,165741
2020-03-24 09:31:00,229.0,236.9,228.05,236.4,677389
2020-03-24 09:32:00,234.517,235.41,234.035,234.78,110560
2020-03-24 09:33:00,234.9,235.48,233.0,233.9,114004
2020-03-24 09:34:00,233.8909,234.53,233.65,233.8735,90198
2020-03-24 09:35:00,233.8672,236.6,233.8672,236.53,157227
2020-03-24 09:36:00,236.73,237.88,235.95,237.1,116718
2020-03-24 09:37:00,237.2,239.26,237.0,238.725,135440
2020-03-24 09:38:00,238.8,238.81,237.43,237.44,138626
2020-03-24 09:39:00,237.59,237.74,236.19,236.6,104742
2020-03-24 09:40:00,236.8,237.0162,235.84,236.669,113718
2020-03-24 09:41:00,236.875,236.875,236.875,236.875,124789
2020-03-24 09:42:00,236.8272,237.38,236.125,236.41,67297
2020-03-24 09:43:00,236.33,236.93,236.2,236.9,99861
2020-03-24 09:44:00,236.88,237.5,236.88,237.1,84521
2020-03-24 09:45:00,237.33,237.33,237.33,237.33,79894
2020-03-24 09:46:00,237.435,238.24,237.435,238.025,103697
2020-03-24 09:47:00,238.27,239.7,238.27,239.7,136861
2020-03-24 09:48:00,239.62,241.53,239.62,241.53,213693
2020-03-24 09:49:00,241.5476,241.715,241.5476,241.63,189536
2020-03-24 09:50:00,241.9099,241.9099,241.08,241.08,146211
2020-03-24 09:51:00,241.305,241.755,241.305,241.755,105514
2020-03-24 09:52:00,241.84,241.84,241.2278,241.2278,81488
2020-03-24 09:53:00,241.37,242.99,241.37,242.99,78672
2020-03-24 09:54:00,243.36,244.1228,243.36,243.9,154734
2020-03-24 09:55:00,243.66,243.66,243.25,243.25,86996
2020-03-24 09:56:00,243.2736,243.4,243.2078,243.4,82637
2020-03-24 09:57:00,243.55,243.55,242.5646,242.5646,72675
2020-03-24 09:58:00,242.55,242.55,242.25,242.27,87419
2020-03-24 09:59:00,241.99,241.99,241.42,241.635,96943
2020-03-24 10:00:00,241.55,242.0,241.44,241.45,74808
2020-03-24 10:01:00,241.505,242.1,240.5385,240.6433,83696
2020-03-24 10:02:00,240.72,241.3,239.9001,240.6229,90678
2020-03-24 10:03:00,240.53,240.9565,239.46,240.9565,68559
2020-03-24 10:04:00,240.915,241.87,240.46,240.46,69275
2020-03-24 10:05:00,240.46,240.68,239.59,240.3318,64817
